Code,ISU_CD,Name,Market,Dept,Close,ChangeCode,Changes,ChagesRatio,Open,High,Low,Volume,Amount,Marcap,Stocks,MarketId
261780,KR7261780001,차백신연구소,KOSDAQ,기술성장기업부,5380,2,-220,-3.93,5530,5550,5370,202574,1103152280,142981766420,26429162,KSQ
102370,KR7102370004,케이옥션,KOSDAQ,기술성장기업부,5250,2,-60,-1.13,5320,5350,5230,96134,506260880,142935950100,27174135,KSQ
054050,KR7054050000,농우바이오,KOSDAQ,우량기업부,8930,1,130,1.48,8800,8960,8720,21038,186639130,142832298510,16030561,KSQ
417840,KR7417840006,저스템,KOSDAQ,벤처기업부,19940,1,10,0.05,19640,20050,18950,1357829,26580837740,142042616000,7112800,KSQ
060230,KR7060230000,소니드,KOSDAQ,중견기업부,5430,1,10,0.18,5370,5550,5250,1434122,7720983040,141986076060,26196693,KSQ
023800,KR7023800006,인지컨트롤스,KOSPI,,9030,1,240,2.73,8840,9080,8670,224648,2001970370,141966589060,15809197,STK
071280,KR7071280002,로체시스템즈,KOSDAQ,우량기업부,9260,2,-270,-2.83,9530,9540,9200,138736,1294435410,141646543780,15296603,KSQ
089470,KR7089470009,HDC현대EP,KOSPI,,4450,1,20,0.45,4410,4450,4355,55197,243439970,141636000000,31900000,STK
041440,KR7041440009,현대에버다임,KOSDAQ,중견기업부,7930,1,260,3.39,7760,8340,7600,1249351,10039456250,141535957600,17915944,KSQ
054800,KR7054800008,아이디스홀딩스,KOSDAQ,중견기업부,13720,1,20,0.15,13700,13760,13550,7652,104235050,141350346960,10347756,KSQ
037950,KR7037950003,엘컴텍,KOSDAQ,중견기업부,1671,2,-19,-1.12,1703,1745,1663,9313276,15840354417,141111804249,84447519,KSQ
215360,KR7215360009,우리산업,KOSDAQ,우량기업부,15450,1,160,1.05,15170,15530,15120,62056,952043730,141091918350,9132163,KSQ
007820,KR7007820004,에스엠코어,KOSDAQ,중견기업부,7110,1,10,0.14,7140,7140,6950,107358,753579580,140838640380,20033946,KSQ
187870,KR7187870001,디바이스이엔지,KOSDAQ,우량기업부,20000,1,170,0.86,19800,20750,19500,74446,1495779900,140732180000,7036609,KSQ
137080,KR7137080008,나래나노텍,KOSDAQ,중견기업부,12770,1,570,4.67,12490,13500,12210,3988300,51003176040,140675847840,11059422,KSQ
065680,KR7065680001,우주일렉트로,KOSDAQ,우량기업부,14430,2,-10,-0.07,14370,14500,14230,25822,370258800,140403900000,9730000,KSQ
251630,KR7251630000,브이원텍,KOSDAQ,벤처기업부,9250,1,150,1.65,9190,9250,8930,100890,914565500,139950613400,15162580,KSQ
039860,KR7039860002,나노엔텍,KOSDAQ,중견기업부,5240,2,-90,-1.69,5310,5340,5180,214553,1125255890,139935812940,26807627,KSQ
134380,KR7134380005,미원화학,KOSPI,,63500,2,-200,-0.31,63700,63700,63300,285,18100300,139873444800,2199268,STK
072870,KR7072870009,메가스터디,KOSDAQ,벤처기업부,11780,2,-70,-0.59,11850,11850,11710,7653,90004170,139713639480,11920959,KSQ
215100,KR7215100009,로보로보,KOSDAQ,벤처기업부,6830,2,-70,-1.01,6910,6920,6800,210547,1439100710,139590394440,20348454,KSQ
004080,KR7004080008,신흥,KOSPI,,14600,3,0,0.0,14570,14690,14470,1813,26359200,139555000000,9500000,STK
136410,KR7136410008,아셈스,KOSDAQ,벤처기업부,12640,1,460,3.78,12250,12700,11950,94206,1169804990,139501881960,11019106,KSQ
214430,KR7214430001,아이쓰리시스템,KOSDAQ,벤처기업부,19700,2,-20,-0.1,19800,19960,19500,7263,142694330,139434631200,7106760,KSQ
009410,KR7009410002,태영건설,KOSPI,,3570,2,-5,-0.14,3580,3620,3560,84706,303921985,138869779860,38899098,STK
046390,KR7046390001,삼화네트웍스,KOSDAQ,중견기업부,3220,1,5,0.16,3235,3240,3155,403505,1291073755,138369250265,43172933,KSQ
311320,KR7311320006,지오엘리먼트,KOSDAQ,기술성장기업부,10910,1,230,2.15,10870,11630,10690,1065922,11795931090,138255577600,12614560,KSQ
066980,KR7066980004,이엔코퍼레이션,KOSDAQ,중견기업부,2770,2,-40,-1.42,2805,2805,2745,252349,698150305,138211890005,49986217,KSQ
071200,KR7071200000,인피니트헬스케어,KOSDAQ,중견기업부,5640,1,20,0.36,5620,5730,5560,41958,236185950,138083952280,24396458,KSQ
066620,KR7066620006,국보디자인,KOSDAQ,우량기업부,18400,1,380,2.11,17930,18600,17870,25443,462545870,138075000000,7500000,KSQ
263700,KR7263700007,케어랩스,KOSDAQ,중견기업부,7510,2,-120,-1.57,7630,7760,7360,187554,1408024970,137994027000,18325900,KSQ
003350,KR7003350006,한국화장품제조,KOSPI,,30500,1,1200,4.1,29250,31000,29000,92724,2817509200,137772800000,4532000,STK
063160,KR7063160006,종근당바이오,KOSPI,,24950,1,1450,6.17,23650,25350,23650,68330,1691744500,137697646200,5485962,STK
372910,KR7372910000,한컴라이프케어,KOSPI,,4945,2,-20,-0.4,4965,4990,4895,102037,502993660,137541797820,27674406,STK
039560,KR7039560008,다산네트웍스,KOSDAQ,벤처기업부,3765,1,75,2.03,3680,3805,3605,141104,523607855,137519567640,36380838,KSQ
072770,KR7072770001,율호,KOSDAQ,중견기업부,2485,1,50,2.05,2445,2490,2295,918234,2204207650,137488106430,55216107,KSQ
204610,KR7204610000,티쓰리,KOSDAQ,벤처기업부,2080,2,-70,-3.26,2135,2140,2070,2946054,6168388780,137405086200,65901720,KSQ
035610,KR7035610005,솔본,KOSDAQ,중견기업부,5010,2,-10,-0.2,5070,5070,4885,283695,1409181460,137276904940,27345997,KSQ
217500,KR7217500008,러셀,KOSDAQ,벤처기업부,4355,1,200,4.81,4210,4355,4080,1574325,6629672455,137109720000,31812000,KSQ
002200,KR7002200004,한국수출포장,KOSPI,,34200,1,1050,3.17,32950,34250,32950,9712,328236750,136600000000,4000000,STK
304840,KR7304840002,피플바이오,KOSDAQ,기술성장기업부,11450,1,110,0.97,11310,11570,11050,205257,2309205470,136597599520,12003304,KSQ
000180,KR7000180000,성창기업지주,KOSPI,,1965,1,20,1.03,1950,1965,1939,65172,127214772,136503881200,69751600,STK
300080,KR7300080009,플리토,KOSDAQ,기술성장기업부,26150,2,-950,-3.51,27200,27200,25500,94005,2445593450,136292193300,5231946,KSQ
214270,KR7214270001,FSN,KOSDAQ,중견기업부,4095,2,-105,-2.5,4160,4200,4055,173741,712125750,136160645985,33250463,KSQ
361570,KR7361570005,알비더블유,KOSDAQ,중견기업부,14030,2,-240,-1.68,14280,14280,13970,14229,199933920,136099997440,9666193,KSQ
008040,KR7008040008,사조동아원,KOSPI,,962,1,6,0.63,955,967,949,572445,549365385,136063394400,141144600,STK
049720,KR7049720006,고려신용정보,KOSDAQ,우량기업부,9530,2,-200,-2.06,9730,9820,9500,178234,1720847460,135993000000,14300000,KSQ
141000,KR7141000000,비아트론,KOSDAQ,우량기업부,11180,1,220,2.01,11250,11300,10770,408441,4527251000,135563604900,12114710,KSQ
259630,KR7259630002,엠플러스,KOSDAQ,벤처기업부,11050,1,610,5.84,10500,11090,10470,426121,4615218550,135229246020,12282402,KSQ
115500,KR7115500001,케이씨에스,KOSDAQ,중견기업부,11260,2,-60,-0.53,11200,11420,10930,395364,4401378280,134880000000,12000000,KSQ
425420,KR7425420007,티에프이,KOSDAQ,벤처기업부,11770,1,2230,23.38,10100,11900,9810,4066849,44145105100,134864850000,11381000,KSQ
253840,KR7253840003,수젠텍,KOSDAQ,기술성장기업부,8260,2,-140,-1.67,8400,8650,8240,116408,978797450,134705738520,16268809,KSQ
026150,KR7026150003,특수건설,KOSDAQ,중견기업부,7680,1,20,0.26,7680,7740,7500,69786,534580970,134580358770,17546331,KSQ
142760,KR7142760008,비엘,KOSDAQ,기술성장기업부,4300,2,-85,-1.94,4445,4445,4170,295980,1265847920,134442752175,31448597,KSQ
068050,KR7068050004,팬엔터테인먼트,KOSDAQ,중견기업부,4870,1,20,0.41,4890,4900,4725,262807,1261314225,134177798220,27694076,KSQ
164060,KR7164060006,이루다,KOSDAQ,벤처기업부,7120,1,160,2.3,7010,7190,6910,349907,2475901230,133832560960,18796708,KSQ
061250,KR7061250007,화일약품,KOSDAQ,중견기업부,2015,2,-15,-0.74,2020,2035,2000,386307,775941370,133730980260,66532826,KSQ
265560,KR7265560003,영화테크,KOSDAQ,벤처기업부,12510,1,450,3.73,12050,12510,11650,151677,1863203540,133306544600,10690180,KSQ
373200,KR7373200005,하인크코리아,KOSDAQ,벤처기업부,7030,2,-200,-2.77,7240,7240,7000,220765,1564207120,133246080000,18927000,KSQ
016880,KR7016880007,웅진,KOSPI,,1662,1,4,0.24,1658,1697,1558,369157,609879098,133238442360,79927080,STK
036580,KR7036580009,팜스코,KOSPI,,3635,1,75,2.11,3530,3650,3505,44335,158215850,132955153660,36727943,STK
071670,KR7071670004,에이테크솔루션,KOSDAQ,우량기업부,13280,2,-280,-2.06,13700,13830,13160,353137,4712053000,132900000000,10000000,KSQ
253590,KR7253590004,네오셈,KOSDAQ,벤처기업부,3460,2,-20,-0.57,3515,3515,3410,100251,345273765,132860732830,38454626,KSQ
039290,KR7039290002,인포뱅크,KOSDAQ,우량기업부,15280,2,-240,-1.55,15530,15540,15000,142401,2163100620,132670104280,8693978,KSQ
079960,KR7079960001,동양이엔피,KOSDAQ,우량기업부,16860,1,30,0.18,16770,16940,16680,29437,494441070,132519600000,7860000,KSQ
251120,KR7251120002,바이오에프디엔씨,KOSDAQ,기술성장기업부,15180,1,40,0.26,15210,15210,14980,16000,241664110,132261597000,8695700,KSQ
163730,KR7163730005,핑거,KOSDAQ,벤처기업부,14200,2,-220,-1.53,14500,14500,13990,55468,784197440,132184272580,9321881,KSQ
104620,KR7104620000,노랑풍선,KOSDAQ,중견기업부,8330,1,60,0.73,8180,8400,8150,69117,574814810,131964909580,15842126,KSQ
263690,KR7263690000,디알젬,KOSDAQ,우량기업부,11730,2,-170,-1.43,11860,11950,11630,33376,391428520,131943356500,11325610,KSQ
004150,KR7004150009,한솔홀딩스,KOSPI,,3160,1,10,0.32,3150,3190,3140,43311,136581360,131906931780,42008577,STK
114840,KR7114840002,아이패밀리에스씨,KOSDAQ,벤처기업부,15540,1,460,3.05,15150,16230,14700,234030,3679566820,131773994000,8501548,KSQ
267290,KR7267290005,경동도시가스,KOSPI,,22500,1,550,2.51,21950,22650,21900,13055,291481500,131467553800,5895406,STK
057680,KR7057680001,티사이언티픽,KOSDAQ,중견기업부,2370,1,35,1.5,2315,2390,2305,169472,397722000,131412838350,55448455,KSQ
093920,KR7093920007,서원인텍,KOSDAQ,우량기업부,7050,1,130,1.88,7020,7140,6890,570640,4014893980,131316000000,18600000,KSQ
076080,KR7076080001,웰크론한텍,KOSDAQ,중견기업부,5830,1,170,3.0,5720,6080,5660,6944479,40931558930,131272046360,22594156,KSQ
005430,KR7005430004,한국공항,KOSPI,,41500,1,1050,2.6,40750,41500,40550,8673,356942200,131245414750,3166355,STK
368600,KR7368600003,아이씨에이치,KOSDAQ,기술성장기업부,7700,2,-140,-1.79,7850,7920,7660,353480,2749024860,131195725800,16994265,KSQ
041020,KR7041020009,폴라리스오피스,KOSDAQ,벤처기업부,2675,2,-285,-9.63,2960,2965,2610,5776277,15705706720,130966210425,48959331,KSQ
013990,KR7013990007,아가방컴퍼니,KOSDAQ,중견기업부,3970,2,-240,-5.7,4115,4115,3920,1303942,5207461410,130892393280,32887536,KSQ
348350,KR7348350000,위드텍,KOSDAQ,우량기업부,12840,2,-60,-0.47,13000,13040,12720,19048,243945300,130757424000,10183600,KSQ
347770,KR7347770000,핌스,KOSDAQ,벤처기업부,16510,2,-460,-2.71,17450,17480,16510,114748,1950682620,130569183800,7818514,KSQ
241820,KR7241820000,피씨엘,KOSDAQ,벤처기업부,10890,1,50,0.46,10820,11390,10800,17974,197483590,130333872400,11957236,KSQ
246720,KR7246720007,아스타,KOSDAQ,벤처기업부,10150,1,220,2.22,9690,10350,9650,843839,8415597940,130330652500,12904025,KSQ
168360,KR7168360006,펨트론,KOSDAQ,벤처기업부,12240,4,2820,29.94,9490,12240,9450,5578485,60866255550,130284298080,10644142,KSQ
021080,KR7021080007,에이티넘인베스트,KOSDAQ,우량기업부,2700,1,5,0.19,2695,2720,2665,110789,298673975,129840000000,48000000,KSQ
327260,KR7327260006,RF머트리얼즈,KOSDAQ,벤처기업부,15560,2,-210,-1.33,15890,16290,15500,87062,1387212500,129831738980,8333231,KSQ
214680,KR7214680001,디알텍,KOSDAQ,벤처기업부,2065,1,45,2.23,2030,2100,2010,2127537,4379533795,129717420945,62817153,KSQ
376980,KR7376980009,원티드랩,KOSDAQ,기술성장기업부,13750,1,380,2.84,13380,13750,13190,66876,898464940,129614157120,9447096,KSQ
248170,KR7248170003,샘표식품,KOSPI,,28300,3,0,0.0,28300,28600,28250,3447,97792250,129510908100,4568286,STK
004090,KR7004090007,한국석유,KOSPI,,10200,3,0,0.0,10290,10310,10110,55177,561024040,129480024000,12694120,STK
053260,KR7053260006,금강철강,KOSDAQ,우량기업부,6910,1,50,0.73,6800,6980,6760,82199,567093020,129355200000,18720000,KSQ
189330,KR7189330004,씨이랩,KOSDAQ,기술성장기업부,21450,2,-550,-2.5,22000,22000,21100,110694,2365264600,129285241800,6027284,KSQ
017900,KR7017900002,광전자,KOSPI,,2240,1,110,5.16,2145,2335,2140,322018,726357850,129214591490,57943763,STK
200350,KR7200350007,래몽래인,KOSDAQ,기술성장기업부,20150,3,0,0.0,20200,20500,19980,134494,2711240970,129184235200,6443104,KSQ
256630,KR7256630005,포인트엔지니어링,KOSDAQ,벤처기업부,2230,1,20,0.9,2165,2245,2165,119526,264920940,129043485200,57997072,KSQ
219130,KR7219130002,타이거일렉,KOSDAQ,중견기업부,20500,1,920,4.7,19570,20800,19400,23965,480231840,128811516000,6314290,KSQ
000320,KR7000320002,노루홀딩스,KOSPI,,9700,1,90,0.94,9620,9720,9540,4780,46230480,128791253190,13291151,STK
033170,KR7033170002,시그네틱스,KOSDAQ,중견기업부,1498,1,26,1.77,1577,1599,1461,6784584,10404777213,128506750181,85728319,KSQ
027050,KR7027050004,코리아나,KOSDAQ,중견기업부,3215,1,65,2.06,3155,3235,3105,213984,684178150,128400000000,40000000,KSQ
122350,KR7122350002,삼기,KOSDAQ,중견기업부,3345,1,85,2.61,3230,3350,3220,333958,1101744870,128245386660,38339428,KSQ
046210,KR7046210001,파나진,KOSDAQ,벤처기업부,4020,2,-30,-0.74,4020,4050,3925,84455,334704285,128064590100,32136660,KSQ
009070,KR7009070004,KCTC,KOSPI,,4270,1,95,2.28,4200,4270,4175,48965,207099345,127950000000,30000000,STK
037440,KR7037440005,희림,KOSDAQ,우량기업부,9200,1,160,1.77,9020,9240,9000,288819,2637341400,127947545250,13922475,KSQ
171120,KR7171120009,라이온켐텍,KOSDAQ,중견기업부,6750,1,150,2.27,6550,6770,6550,21612,144504640,127909509520,18893576,KSQ
353810,KR7353810005,이지바이오,KOSDAQ,중견기업부,3730,1,50,1.36,3685,3730,3675,50910,188273040,127535115600,34191720,KSQ
053280,KR7053280004,예스24,KOSDAQ,우량기업부,5120,1,20,0.39,5070,5140,5050,23373,119244160,127500000000,25000000,KSQ
140610,KR7140610007,엔솔바이오사이언스,KONEX,일반기업부,11750,1,190,1.64,11490,12000,11490,2718,32055680,127226814500,10827814,KNX
308080,KR7308080001,바이젠셀,KOSDAQ,기술성장기업부,6690,2,-180,-2.62,6900,6900,6550,98079,654707080,127150541400,19006060,KSQ
014530,KR7014530000,극동유화,KOSPI,,3640,1,20,0.55,3620,3665,3620,91516,333151765,127099035900,34869420,STK
123690,KR7123690000,한국화장품,KOSPI,,7900,1,130,1.67,7800,8000,7710,57058,451486780,127097880000,16068000,STK
245620,KR7245620000,EDGC,KOSDAQ,기술성장기업부,1505,2,-25,-1.63,1528,1549,1502,547873,831209901,127038731741,84075931,KSQ
013310,KR7013310008,아진산업,KOSDAQ,우량기업부,3260,1,145,4.65,3135,3310,3115,1861511,6016791780,126897523140,38806582,KSQ
086670,KR7086670007,비엠티,KOSDAQ,우량기업부,13860,2,-10,-0.07,13860,13940,13680,73161,1010105710,126748666860,9125174,KSQ
096775,KR7096771001,SK이노베이션우,KOSPI,,101500,1,300,0.3,101500,102400,100300,6464,653951000,126715239000,1248426,STK
058860,KR7058860008,KTis,KOSPI,,3650,2,-65,-1.75,3715,3720,3600,649487,2364165485,126679280000,34802000,STK
405000,KR7405000001,플라즈맵,KOSDAQ,기술성장기업부,6900,2,-240,-3.36,7140,7140,6890,526589,3675645460,126605312400,18348596,KSQ
039340,KR7039340005,한국경제TV,KOSDAQ,우량기업부,5500,3,0,0.0,5500,5530,5380,43355,235945280,126500000000,23000000,KSQ
244460,KR7244460002,올리패스,KOSDAQ,기술성장기업부,4185,3,0,0.0,4270,4270,4100,53976,224179285,126497126955,30082551,KSQ
003720,KR7003720000,삼영화학,KOSPI,,3725,1,10,0.27,3800,3815,3635,351362,1306964455,126140000000,34000000,STK
054670,KR7054670005,대한뉴팜,KOSDAQ,우량기업부,8800,1,10,0.11,8810,8820,8660,25560,224033430,126036197600,14354920,KSQ
008970,KR7008970006,동양철관,KOSPI,,1059,1,8,0.76,1053,1062,1041,340977,359235231,126018407400,118885290,STK
155650,KR7155650005,와이엠씨,KOSDAQ,우량기업부,6470,2,-30,-0.46,6430,6570,6390,139562,901353360,125999096260,19474358,KSQ
205500,KR7205500002,액션스퀘어,KOSDAQ,중견기업부,2730,2,-5,-0.18,2760,2760,2660,85450,229620915,125895917180,46456058,KSQ
003460,KR7003460003,유화증권,KOSPI,,2240,3,0,0.0,2240,2245,2220,3264,7305850,125879361300,56702415,STK
002600,KR7002600005,조흥,KOSPI,,209500,1,2500,1.21,210500,211000,205500,12,2501500,125700000000,600000,STK
367000,KR7367000007,플래티어,KOSDAQ,벤처기업부,15100,2,-240,-1.56,15660,15660,14980,68050,1030584950,125506163980,8289707,KSQ
047560,KR7047560008,이스트소프트,KOSDAQ,벤처기업부,10930,2,-150,-1.35,11060,11060,10750,113176,1229475750,124799459040,11376432,KSQ
073560,KR7073560005,우리손에프앤지,KOSDAQ,우량기업부,1803,1,7,0.39,1800,1810,1792,113415,204188519,124696995043,69237643,KSQ
021320,KR7021320007,KCC건설,KOSDAQ,우량기업부,5830,1,40,0.69,5710,5880,5710,18804,108665480,124334000000,21400000,KSQ
010040,KR7010040004,한국내화,KOSPI,,3030,1,85,2.89,2940,3080,2940,120100,363025505,124022527240,41067062,STK
261200,KR7261200000,덴티스,KOSDAQ,벤처기업부,8370,2,-170,-1.99,8540,8580,8340,56088,471910640,123966276000,14757890,KSQ
234690,KR7234690006,녹십자웰빙,KOSDAQ,우량기업부,7010,1,50,0.72,6960,7040,6930,13928,97111570,123910886480,17752276,KSQ
199820,KR7199820002,제일전기공업,KOSDAQ,벤처기업부,11170,2,-30,-0.27,11250,11250,11000,57806,642812980,123876500000,11110000,KSQ
047400,KR7047400007,유니온머티리얼,KOSPI,,2945,1,50,1.73,2865,2965,2840,1283788,3734545730,123690000000,42000000,STK
011320,KR7011320009,유니크,KOSDAQ,중견기업부,6380,1,170,2.74,6200,6460,6170,315488,2002433710,123652448000,19320695,KSQ
007280,KR7007280001,한국특강,KOSPI,,2040,3,0,0.0,2040,2055,2025,15925,32458950,123602779920,60589598,STK
099220,KR7099220006,SDN,KOSDAQ,중견기업부,2210,1,60,2.79,2145,2240,2115,2437880,5336879565,123577984200,56171811,KSQ
950110,KR8392070007,SBI핀테크솔루션즈,KOSDAQ,외국기업(소속부없음),5110,1,30,0.59,5080,5190,4995,10795,55026945,123149004800,24052540,KSQ
093190,KR7093190007,빅솔론,KOSDAQ,우량기업부,6380,2,-30,-0.47,6410,6420,6340,15169,96767780,122936602950,19238905,KSQ
33626K,KR733626K013,두산퓨얼셀1우,KOSPI,,9300,1,140,1.53,9090,9300,9090,8940,82022560,122683356000,13364200,STK
067570,KR7067570002,엔브이에이치코리아,KOSDAQ,우량기업부,3750,1,45,1.21,3690,3765,3660,111405,413476815,122600299320,32824712,KSQ
120030,KR7120030002,조선선재,KOSPI,,97200,2,-200,-0.21,97800,97800,96600,2307,224041500,122495207400,1257651,STK
210540,KR7210540001,디와이파워,KOSPI,,11200,1,310,2.85,10900,11200,10860,31509,347524690,122452541720,11041708,STK
408920,KR7408920007,메쎄이상,KOSDAQ,중견기업부,2900,1,115,4.13,2775,2925,2740,78650,222533240,122412545850,42652455,KSQ
086040,KR7086040003,바이오톡스텍,KOSDAQ,벤처기업부,8340,1,110,1.34,8310,8530,8230,145205,1221417150,122323805820,14667123,KSQ
066590,KR7066590001,우수AMS,KOSDAQ,중견기업부,3130,1,40,1.29,3080,3145,3055,368837,1146442050,122298815520,39073104,KSQ
175140,KR7175140003,인포마크,KOSDAQ,벤처기업부,8240,2,-50,-0.6,8410,8410,8040,6765,55436100,121998762000,14734150,KSQ
289080,KR7289080004,SV인베스트먼트,KOSDAQ,벤처기업부,2285,3,0,0.0,2285,2305,2260,232182,529350545,121905860000,53234000,KSQ
043650,KR7043650001,국순당,KOSDAQ,우량기업부,6810,1,40,0.59,6860,6860,6740,16671,113091890,121436467200,17858304,KSQ
201490,KR7201490000,미투온,KOSDAQ,중견기업부,3870,2,-60,-1.53,3930,3945,3835,141270,547880445,121436436450,31257770,KSQ
005710,KR7005710009,대원산업,KOSDAQ,우량기업부,6080,1,220,3.75,5900,6080,5870,20546,123090640,121427856000,20037600,KSQ
263800,KR7263800005,데이타솔루션,KOSDAQ,중견기업부,7440,2,-340,-4.37,7840,7840,7410,339842,2551571020,121202778400,16203580,KSQ
950200,KR8840150005,소마젠,KOSDAQ,외국기업(소속부없음),6310,2,-80,-1.25,6390,6440,6260,20114,126911490,121183884430,19205053,KSQ
051160,KR7051160000,지어소프트,KOSDAQ,우량기업부,7770,2,-100,-1.27,7830,7940,7730,118833,925303510,121164786900,15474430,KSQ
095190,KR7095190005,이엠코리아,KOSDAQ,중견기업부,2840,1,35,1.25,2860,2860,2790,66605,187561180,121143050265,42581037,KSQ
100700,KR7100700004,세운메디칼,KOSDAQ,우량기업부,2780,1,30,1.09,2750,2780,2725,44970,123957295,121107000000,43800000,KSQ
128540,KR7128540002,에코캡,KOSDAQ,벤처기업부,4540,1,170,3.89,4370,4680,4320,603679,2718952545,121041236100,26690460,KSQ
200230,KR7200230001,텔콘RF제약,KOSDAQ,중견기업부,1084,2,-11,-1.0,1120,1156,1078,985591,1095284245,120943850693,111881453,KSQ
215090,KR7215090002,휴센텍,KOSDAQ,관리종목(소속부없음),1505,0,0,0.0,0,0,0,0,0,120843123170,80294434,KSQ
058400,KR7058400003,KNN,KOSDAQ,우량기업부,912,1,11,1.22,900,921,900,254993,232506661,120775904640,132429720,KSQ
023000,KR7023000003,삼원강재,KOSPI,,3005,1,120,4.16,2885,3015,2885,174887,521638620,120200000000,40000000,STK
192250,KR7192250009,케이사인,KOSDAQ,벤처기업부,1691,2,-26,-1.51,1725,1736,1684,691842,1173282795,119646438101,70671257,KSQ
014940,KR7014940001,오리엔탈정공,KOSDAQ,우량기업부,2615,1,15,0.58,2690,2690,2595,73136,191432105,119402991820,45573661,KSQ
151910,KR7151910007,SBW생명과학,KOSDAQ,투자주의환기종목(소속부없음),673,1,4,0.6,663,684,658,409167,275041757,119388395532,177134118,KSQ
065530,KR7065530008,와이어블,KOSDAQ,중견기업부,2255,1,15,0.67,2230,2255,2205,60505,134661010,119199300000,52860000,KSQ
303530,KR7303530000,이노뎁,KOSDAQ,벤처기업부,16150,2,-860,-5.06,16950,16950,16070,136438,2222069090,119116822770,7339299,KSQ
096630,KR7096630009,에스코넥,KOSDAQ,중견기업부,1800,2,-17,-0.94,1817,1839,1785,3359752,6078119896,119105093511,66279963,KSQ
239340,KR7239340003,줌인터넷,KOSDAQ,중견기업부,4405,1,75,1.73,4390,4770,4390,5239318,24090293615,118980185940,26979634,KSQ
106080,KR7106080005,하이소닉,KOSDAQ,중견기업부,8040,2,-210,-2.55,6890,8300,6300,5310340,39611006720,118967214800,14778536,KSQ
049960,KR7049960008,쎌바이오텍,KOSDAQ,벤처기업부,12610,2,-110,-0.86,12760,12760,12210,5772,71978480,117970000000,9400000,KSQ
066670,KR7066670001,디스플레이텍,KOSDAQ,우량기업부,6360,1,20,0.32,6380,6430,6240,211375,1341978690,117946002580,18691918,KSQ
051490,KR7051490001,나라엠앤디,KOSDAQ,중견기업부,8330,1,120,1.46,8210,8360,8110,370590,3064708850,117576000000,14200000,KSQ
013360,KR7013360003,일성건설,KOSPI,,2160,3,0,0.0,2185,2185,2140,134741,291645395,117233989600,54024880,STK
234100,KR7234100006,폴라리스세원,KOSDAQ,우량기업부,2395,2,-5,-0.21,2385,2395,2320,652404,1533640120,117229961840,48947792,KSQ
025820,KR7025820002,이구산업,KOSPI,,3495,1,15,0.43,3480,3520,3400,642260,2226541775,117047000000,33442000,STK
260930,KR7260930003,씨티케이,KOSDAQ,중견기업부,6080,1,170,2.88,5960,6160,5850,93845,564286300,117016625550,19341591,KSQ
046120,KR7046120002,오르비텍,KOSDAQ,중견기업부,4310,1,160,3.86,4155,4365,4055,438637,1846939635,116937319680,27068824,KSQ
065510,KR7065510000,휴비츠,KOSDAQ,우량기업부,9820,2,-40,-0.41,9940,9940,9670,31100,303225280,116882346930,11890371,KSQ
186230,KR7186230009,그린플러스,KOSDAQ,벤처기업부,10800,1,210,1.98,10590,10800,10420,72532,768589970,116533424760,10820188,KSQ
199730,KR7199730003,바이오인프라,KOSDAQ,벤처기업부,24300,1,1400,6.11,23200,25000,23150,382505,9357090050,116324024750,4796867,KSQ
001045,KR7001041003,CJ우,KOSPI,,51800,2,-300,-0.58,52100,52300,51200,4454,229158800,116175462200,2260223,STK
003547,KR7003542008,대신증권2우B,KOSPI,,11570,1,90,0.78,11500,11600,11460,6302,72453060,115900000000,10000000,STK
238090,KR7238090005,앤디포스,KOSDAQ,우량기업부,4830,1,20,0.42,4760,4840,4755,37761,180868825,115820033490,23979303,KSQ
352700,KR7352700009,씨앤투스,KOSDAQ,기술성장기업부,4230,1,80,1.93,4160,4235,4100,129203,538783240,115381282770,27276899,KSQ
298060,KR7298060005,에스씨엠생명과학,KOSDAQ,기술성장기업부,9460,2,-150,-1.56,9560,9700,9440,60225,570763090,115317555000,12138690,KSQ
005990,KR7005990007,매일홀딩스,KOSDAQ,우량기업부,8390,1,90,1.08,8270,8400,8270,6816,56909700,115096570560,13718304,KSQ
000440,KR7000440008,중앙에너비스,KOSDAQ,우량기업부,18510,2,-70,-0.38,18580,18890,18400,17179,319418500,115015091100,6227130,KSQ
120240,KR7120240007,대정화금,KOSDAQ,우량기업부,16010,2,-200,-1.23,16260,16280,15910,19897,319250670,114974352090,7190391,KSQ
148930,KR7148930001,에이치와이티씨,KOSDAQ,중견기업부,11390,1,780,7.35,10610,11390,10550,447285,4971322510,114883523940,10095213,KSQ
003650,KR7003650009,미창석유,KOSPI,,66000,2,-200,-0.3,66200,66700,65900,591,39077100,114818352000,1739672,STK
017040,KR7017040007,광명전기,KOSPI,,2645,1,10,0.38,2625,2650,2595,616358,1614934765,114411303600,43337615,STK
305090,KR7305090003,마이크로디지탈,KOSDAQ,기술성장기업부,7750,1,830,11.99,6590,8120,6490,1086456,7904174170,114203094970,15006977,KSQ
012860,KR7012860003,모베이스전자,KOSDAQ,중견기업부,1556,1,49,3.25,1507,1600,1491,345241,529316737,114097726006,73233457,KSQ
122310,KR7122310006,제노레이,KOSDAQ,우량기업부,7820,1,20,0.26,7880,7880,7710,21815,169396680,113665521640,14553844,KSQ
226330,KR7226330009,신테카바이오,KOSDAQ,기술성장기업부,8350,2,-190,-2.22,8500,8570,8320,96172,806827560,113582414400,13521716,KSQ
